Country,Crop,Year,Yield_tonnes_per_ha
Nigeria,Maize (corn),1962,0.8847999999999999
Nigeria,"Mangoes, guavas and mangosteens",1962,5.0
Nigeria,Melonseed,1962,0.31760000000000005
Nigeria,Millet,1962,0.5684
Nigeria,Natural rubber in primary forms,1962,0.4769
Nigeria,Oil palm fruit,1962,2.5
Nigeria,Okra,1962,1.6067
Nigeria,"Onions and shallots, green",1962,7.3
Nigeria,"Other citrus fruit, n.e.c.",1962,3.3333000000000004
Nigeria,"Other fruits, n.e.c.",1962,6.04
Nigeria,Other pulses n.e.c.,1962,0.44089999999999996
Nigeria,"Other stimulant, spice and aromatic crops, n.e.c.",1962,1.25
Nigeria,"Other vegetables, fresh n.e.c.",1962,4.7986
Nigeria,Papayas,1962,7.1429
Nigeria,Pineapples,1962,6.25
Nigeria,Plantains and cooking bananas,1962,4.085
Nigeria,Potatoes,1962,9.5
Nigeria,Rice,1962,1.1789
Nigeria,"Seed cotton, unginned",1962,0.5167
Nigeria,Sesame seed,1962,0.2857
Nigeria,Sorghum,1962,0.9426
Nigeria,Soya beans,1962,0.36510000000000004
Nigeria,Sugar cane,1962,24.666700000000002
Nigeria,Sweet potatoes,1962,11.846200000000001
Nigeria,Taro,1962,5.2373
Nigeria,Tomatoes,1962,10.0
Nigeria,Unmanufactured tobacco,1962,0.7006
Nigeria,Wheat,1962,1.7778
Nigeria,Yams,1962,7.7778
Nigeria,"Cereals, primary",1962,0.7827999999999999
Nigeria,"Citrus Fruit, Total",1962,3.3333000000000004
Nigeria,"Fibre Crops, Fibre Equivalent",1962,0.18080000000000002
Nigeria,Fruit Primary,1962,4.464899999999999
Nigeria,"Oilcrops, Cake Equivalent",1962,0.22340000000000002
Nigeria,"Oilcrops, Oil Equivalent",1962,0.4015
Nigeria,"Pulses, Total",1962,0.3506
Nigeria,"Roots and Tubers, Total",1962,7.8775
Nigeria,Sugar Crops Primary,1962,24.666700000000002
Nigeria,"Treenuts, Total",1962,0.5832999999999999
Nigeria,Vegetables Primary,1962,3.9828
South Africa,Apples,1962,13.2414
South Africa,Apricots,1962,9.467
South Africa,Avocados,1962,4.51
South Africa,Bananas,1962,4.8787
South Africa,Barley,1962,0.6935
South Africa,"Beans, dry",1962,0.6786
South Africa,Buckwheat,1962,0.7333
South Africa,Cabbages,1962,28.076900000000002
South Africa,Cantaloupes and other melons,1962,14.97
South Africa,Carrots and turnips,1962,28.5714
South Africa,Castor oil seeds,1962,0.6152000000000001
South Africa,Cauliflowers and broccoli,1962,30.0
South Africa,Cereals n.e.c.,1962,0.6
South Africa,Cherries,1962,2.1375
South Africa,Chicory roots,1962,1.6285
South Africa,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1962,1.0212999999999999
South Africa,"Cow peas, dry",1962,0.4471
South Africa,Cucumbers and gherkins,1962,9.5786
South Africa,Figs,1962,3.2016999999999998
South Africa,Grapes,1962,8.1174
South Africa,Green corn (maize),1962,9.866700000000002
South Africa,"Groundnuts, excluding shelled",1962,0.761
South Africa,"Hen eggs in shell, fresh",1962,0.166
South Africa,Hop cones,1962,0.9
South Africa,"Kenaf, and other textile bast fibres, raw or retted",1962,1.0
South Africa,Lemons and limes,1962,16.899099999999997
South Africa,Lettuce and chicory,1962,11.0514
South Africa,Lupins,1962,0.2318
South Africa,Maize (corn),1962,1.3877000000000002
South Africa,"Mangoes, guavas and mangosteens",1962,5.5507
South Africa,Millet,1962,0.7
South Africa,Oats,1962,1.4143
South Africa,"Onions and shallots, dry (excluding dehydrated)",1962,12.7017
South Africa,Oranges,1962,17.331400000000002
South Africa,"Other beans, green",1962,5.4
South Africa,Other berries and fruits of the genus vaccinium n.e.c.,1962,3.995
South Africa,"Other fibre crops, raw, n.e.c.",1962,0.9071
South Africa,"Other fruits, n.e.c.",1962,8.0
South Africa,"Other oil seeds, n.e.c.",1962,1.2
South Africa,"Other vegetables, fresh n.e.c.",1962,13.0921
South Africa,Papayas,1962,8.665899999999999
South Africa,Peaches and nectarines,1962,8.5566
South Africa,Pears,1962,10.619
South Africa,"Peas, dry",1962,1.2375
South Africa,"Peas, green",1962,6.5
South Africa,Pineapples,1962,24.1938
South Africa,Plums and sloes,1962,4.4125
South Africa,Pomelos and grapefruits,1962,18.9655
South Africa,Potatoes,1962,6.4992
South Africa,"Pumpkins, squash and gourds",1962,15.7143
South Africa,Rice,1962,1.4513
South Africa,Rye,1962,0.1296
South Africa,"Seed cotton, unginned",1962,1.1057000000000001
South Africa,"Sisal, raw",1962,0.6
South Africa,Sorghum,1962,0.6862
South Africa,Soya beans,1962,0.5262
South Africa,Strawberries,1962,3.165
South Africa,Sugar cane,1962,101.57289999999999
South Africa,Sunflower seed,1962,0.6452
South Africa,Sweet potatoes,1962,3.1429
South Africa,"Tangerines, mandarins, clementines",1962,13.401299999999999
South Africa,Tea leaves,1962,1.8182
South Africa,Tomatoes,1962,22.0
South Africa,Unmanufactured tobacco,1962,0.7625
South Africa,Watermelons,1962,10.4686
South Africa,Wheat,1962,0.5127
South Africa,"Cereals, primary",1962,1.1421
South Africa,"Citrus Fruit, Total",1962,17.369
South Africa,"Fibre Crops, Fibre Equivalent",1962,0.4798
South Africa,Fruit Primary,1962,10.6838
South Africa,"Oilcrops, Cake Equivalent",1962,0.30360000000000004
South Africa,"Oilcrops, Oil Equivalent",1962,0.2365
South Africa,"Pulses, Total",1962,0.3518
South Africa,"Roots and Tubers, Total",1962,5.780600000000001
South Africa,Sugar Crops Primary,1962,101.57289999999999
South Africa,Vegetables Primary,1962,13.636299999999999
Australia,Apples,1963,12.724200000000002
Australia,Apricots,1963,10.4022
Australia,Asparagus,1963,3.896
Australia,Bananas,1963,11.1881
Australia,Barley,1963,1.208
Australia,"Beans, dry",1963,0.5151
Australia,"Broad beans and horse beans, dry",1963,0.8864
Australia,Cabbages,1963,26.829900000000002
Australia,Canary seed,1963,0.6274
Australia,Cantaloupes and other melons,1963,8.321
Australia,Carrots and turnips,1963,26.9133
Australia,Cauliflowers and broccoli,1963,27.5225
Australia,Cherries,1963,4.7568
Australia,Cucumbers and gherkins,1963,10.812299999999999
Australia,Currants,1963,3.3838000000000004
Australia,Figs,1963,7.365399999999999
Australia,"Flax, raw or retted",1963,0.971
Australia,Grapes,1963,9.7032
Australia,Green corn (maize),1963,8.0
Australia,"Groundnuts, excluding shelled",1963,1.1154000000000002
Australia,"Hen eggs in shell, fresh",1963,0.183
Australia,Hop cones,1963,2.0431
Australia,Lemons and limes,1963,12.782200000000001
Australia,Lettuce and chicory,1963,11.4467
Australia,Linseed,1963,0.6307
Australia,Lupins,1963,0.2823
Australia,Maize (corn),1963,2.2343
Australia,"Mangoes, guavas and mangosteens",1963,2.9366
Australia,Millet,1963,1.1507
Australia,Mustard seed,1963,0.5834
Australia,Oats,1963,0.9018999999999999
Australia,Olives,1963,1.0105
Australia,"Onions and shallots, dry (excluding dehydrated)",1963,15.9123
Australia,Oranges,1963,12.2786
Australia,"Other beans, green",1963,3.1768
Australia,Other berries and fruits of the genus vaccinium n.e.c.,1963,4.8603000000000005
Australia,"Other fibre crops, raw, n.e.c.",1963,0.5913999999999999
Australia,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",1963,0.5766
Australia,"Other vegetables, fresh n.e.c.",1963,22.9542
Australia,Papayas,1963,14.8521
Australia,Peaches and nectarines,1963,10.0946
Australia,Pears,1963,14.293
Australia,"Peas, dry",1963,1.077
Australia,"Peas, green",1963,3.4388
Australia,Pineapples,1963,27.0575
Australia,Plums and sloes,1963,6.7707
Australia,Pomelos and grapefruits,1963,19.733900000000002
Australia,Potatoes,1963,14.7145
Australia,"Pumpkins, squash and gourds",1963,9.174299999999999
Australia,Raspberries,1963,4.7507
Australia,Rice,1963,6.298100000000001
Australia,Rye,1963,0.4125
Australia,Safflower seed,1963,0.7008
Australia,"Seed cotton, unginned",1963,0.32030000000000003
Australia,Sorghum,1963,1.7618
Australia,Soya beans,1963,0.5978
Australia,Spinach,1963,14.687
Australia,Strawberries,1963,4.5448
Australia,Sugar cane,1963,72.8636
Australia,Sunflower seed,1963,0.6774
Australia,Sweet potatoes,1963,8.57
Australia,"Tangerines, mandarins, clementines",1963,9.8232
Australia,Tomatoes,1963,19.628
Australia,Unmanufactured tobacco,1963,1.1496
Australia,Vetches,1963,0.7383
Australia,Watermelons,1963,10.1701
Australia,Wheat,1963,1.3387
Australia,"Cereals, primary",1963,1.2852000000000001
Australia,"Citrus Fruit, Total",1963,12.3438
Australia,"Fibre Crops, Fibre Equivalent",1963,0.15080000000000002
Australia,Fruit Primary,1963,11.284799999999999
Australia,"Oilcrops, Cake Equivalent",1963,0.3528
Australia,"Oilcrops, Oil Equivalent",1963,0.21059999999999998
Australia,"Pulses, Total",1963,0.9582999999999999
Australia,"Roots and Tubers, Total",1963,14.687899999999999
Australia,Sugar Crops Primary,1963,72.8636
Australia,"Treenuts, Total",1963,1.5856
Australia,Vegetables Primary,1963,10.1085
Brazil,Apples,1963,10.000399999999999
Brazil,Avocados,1963,10.526299999999999
Brazil,Bananas,1963,14.7151
Brazil,Barley,1963,0.6728999999999999
Brazil,"Beans, dry",1963,0.6513
Brazil,"Broad beans and horse beans, dry",1963,0.4632
Brazil,Buckwheat,1963,1.1
Brazil,Cantaloupes and other melons,1963,0.6718999999999999
Brazil,"Cashew nuts, in shell",1963,0.2003
Brazil,Cashewapple,1963,5.0203999999999995
Brazil,"Cassava, fresh",1963,13.7523
Brazil,Castor oil seeds,1963,0.7807999999999999
Brazil,Cocoa beans,1963,0.3055
Brazil,"Coconuts, in shell",1963,1.8994000000000002
Brazil,"Coffee, green",1963,0.3851
Brazil,"Eggs from other birds in shell, fresh, n.e.c.",1963,0.07
Brazil,Figs,1963,5.9594
Brazil,Grapes,1963,7.182300000000001
Brazil,Green garlic,1963,3.0743
Brazil,"Groundnuts, excluding shelled",1963,1.4279000000000002
Brazil,"Hen eggs in shell, fresh",1963,0.1
Brazil,"Jute, raw or retted",1963,1.2224000000000002
Brazil,"Kenaf, and other textile bast fibres, raw or retted",1963,1.2284000000000002
Brazil,Lemons and limes,1963,7.5473
Brazil,Linseed,1963,0.3645
Brazil,Maize (corn),1963,1.3092000000000001
Brazil,"Mangoes, guavas and mangosteens",1963,16.083299999999998
Brazil,Oats,1963,0.6259
Brazil,Oil palm fruit,1963,11.25
Brazil,"Onions and shallots, dry (excluding dehydrated)",1963,4.7623999999999995
Brazil,Oranges,1963,15.183200000000001
Brazil,"Other vegetables, fresh n.e.c.",1963,3.7188000000000003
Brazil,Papayas,1963,12.6463
Brazil,Peaches and nectarines,1963,6.708600000000001
Brazil,Pears,1963,13.076600000000001
Brazil,"Pepper (Piper spp.), raw",1963,1.722
Brazil,Persimmons,1963,6.014399999999999
Brazil,Pineapples,1963,9.6265
Brazil,Potatoes,1963,5.8451
Brazil,Quinces,1963,3.0
Brazil,"Ramie, raw or retted",1963,1.6923
Brazil,Rice,1963,1.5423
Brazil,Rye,1963,0.7227
Brazil,"Seed cotton, unginned",1963,0.6607999999999999
Brazil,Sesame seed,1963,0.5769
Brazil,"Sisal, raw",1963,0.7112
Brazil,Sorghum,1963,2.5
Brazil,Soya beans,1963,0.9502999999999999
Brazil,Sugar cane,1963,42.228300000000004
Brazil,Sweet potatoes,1963,10.1477
Brazil,"Tangerines, mandarins, clementines",1963,14.553700000000001
Brazil,Tea leaves,1963,1.4407
Brazil,Tomatoes,1963,13.7055
Brazil,Unmanufactured tobacco,1963,0.8259
Brazil,Watermelons,1963,2.1672
Brazil,Wheat,1963,0.4945
Brazil,Yams,1963,9.0291
Brazil,"Cereals, primary",1963,1.3224
Brazil,"Citrus Fruit, Total",1963,14.8301
Brazil,"Fibre Crops, Fibre Equivalent",1963,0.31160000000000004
Brazil,Fruit Primary,1963,10.8269
Brazil,"Oilcrops, Cake Equivalent",1963,0.31930000000000003
Brazil,"Oilcrops, Oil Equivalent",1963,0.15769999999999998
Brazil,"Pulses, Total",1963,0.6427
Brazil,"Roots and Tubers, Total",1963,12.6526
Brazil,Sugar Crops Primary,1963,42.228300000000004
Brazil,"Treenuts, Total",1963,0.805
Brazil,Vegetables Primary,1963,4.6865
India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1963,0.5
India,Apples,1963,4.1543
India,Apricots,1963,3.0357
India,Areca nuts,1963,0.8889
India,Bananas,1963,13.476700000000001
India,Barley,1963,0.8016
India,"Beans, dry",1963,0.25930000000000003
India,Cabbages,1963,13.2609
India,Cantaloupes and other melons,1963,14.0
India,Carrots and turnips,1963,8.2222
India,"Cashew nuts, in shell",1963,0.4279
India,"Cassava, fresh",1963,7.1133999999999995
India,Castor oil seeds,1963,0.2107
India,Cauliflowers and broccoli,1963,10.25
India,Cherries,1963,2.56
India,"Chick peas, dry",1963,0.5832999999999999
India,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1963,0.6551
India,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1963,5.9862
India,"Coconuts, in shell",1963,4.3997
India,"Coffee, green",1963,0.4763
India,Cucumbers and gherkins,1963,5.0
India,Eggplants (aubergines),1963,6.790100000000001
India,Figs,1963,2.2222
India,"Ginger, raw",1963,0.913
India,Grapes,1963,16.0
India,Green garlic,1963,3.6
India,"Groundnuts, excluding shelled",1963,0.7694
India,"Hen eggs in shell, fresh",1963,0.105
India,"Jute, raw or retted",1963,1.2592
India,"Kenaf, and other textile bast fibres, raw or retted",1963,0.6093999999999999
India,Lemons and limes,1963,9.5745
India,"Lentils, dry",1963,0.4555
India,Lettuce and chicory,1963,4.5931999999999995
India,Linseed,1963,0.2258
India,Maize (corn),1963,0.9954
India,"Mangoes, guavas and mangosteens",1963,8.235299999999999
India,Millet,1963,0.4353
India,Natural rubber in primary forms,1963,0.62
India,"Nutmeg, mace, cardamoms, raw",1963,0.0702
India,Okra,1963,5.0
India,"Onions and shallots, dry (excluding dehydrated)",1963,10.5
India,Oranges,1963,12.181799999999999
India,"Other beans, green",1963,2.2891999999999997
India,"Other citrus fruit, n.e.c.",1963,10.0
India,"Other fruits, n.e.c.",1963,5.931
India,"Other oil seeds, n.e.c.",1963,0.1656
India,Other pulses n.e.c.,1963,0.4019
India,"Other stimulant, spice and aromatic crops, n.e.c.",1963,0.725
India,"Other tropical fruits, n.e.c.",1963,6.468100000000001
India,"Other vegetables, fresh n.e.c.",1963,6.6
India,Papayas,1963,33.7143
India,Peaches and nectarines,1963,4.537
India,Pears,1963,5.9701
India,"Peas, dry",1963,0.7743
India,"Peas, green",1963,8.9063
India,"Pepper (Piper spp.), raw",1963,0.2353
India,"Pigeon peas, dry",1963,0.6452
India,Pineapples,1963,10.8696
India,Plums and sloes,1963,4.0741
India,Pomelos and grapefruits,1963,13.3333
India,Potatoes,1963,8.1477
India,"Pumpkins, squash and gourds",1963,6.714300000000001
India,Rape or colza seed,1963,0.4167
India,Rice,1963,1.5497999999999998
India,Safflower seed,1963,0.15109999999999998
India,"Seed cotton, unginned",1963,0.4358
India,Sesame seed,1963,0.182
India,Sorghum,1963,0.5005
India,Soya beans,1963,0.44439999999999996
India,Sugar cane,1963,40.996
India,Sweet potatoes,1963,6.391
India,Tea leaves,1963,1.0371
India,Tomatoes,1963,9.3396
India,Unmanufactured tobacco,1963,0.842
India,"Walnuts, in shell",1963,0.8667
India,Watermelons,1963,11.0
India,Wheat,1963,0.7928999999999999
India,"Cereals, primary",1963,0.9658
India,"Citrus Fruit, Total",1963,10.9906
India,"Fibre Crops, Fibre Equivalent",1963,0.2837
India,Fruit Primary,1963,8.6372
India,"Oilcrops, Cake Equivalent",1963,0.1985
India,"Oilcrops, Oil Equivalent",1963,0.1347
India,"Pulses, Total",1963,0.476
India,"Roots and Tubers, Total",1963,7.5309
India,Sugar Crops Primary,1963,40.996
India,"Treenuts, Total",1963,0.4565
India,Vegetables Primary,1963,6.6842
Nigeria,Carrots and turnips,1963,7.5
Nigeria,"Cashew nuts, in shell",1963,0.6
Nigeria,"Cassava, fresh",1963,9.7166
Nigeria,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1963,1.5049000000000001
Nigeria,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1963,7.9803999999999995
Nigeria,Cocoa beans,1963,0.31860000000000005
Nigeria,"Coconuts, in shell",1963,2.7857
Nigeria,"Coffee, green",1963,0.3333
Nigeria,"Cow peas, dry",1963,0.2316
Nigeria,Fonio,1963,0.5
Nigeria,"Ginger, raw",1963,0.5
Nigeria,Green corn (maize),1963,2.5614
Nigeria,"Groundnuts, excluding shelled",1963,0.9925
Nigeria,"Hen eggs in shell, fresh",1963,0.099
Nigeria,Karite nuts (sheanuts),1963,1.02
Nigeria,Kola nuts,1963,0.9063
Nigeria,Maize (corn),1963,1.0237
Nigeria,"Mangoes, guavas and mangosteens",1963,5.0
Nigeria,Melonseed,1963,0.3932
Nigeria,Millet,1963,0.6617999999999999
Nigeria,Natural rubber in primary forms,1963,0.5077
Nigeria,Oil palm fruit,1963,2.5
Nigeria,Okra,1963,1.64
Nigeria,"Onions and shallots, green",1963,7.4
Nigeria,"Other citrus fruit, n.e.c.",1963,3.3333000000000004
Nigeria,"Other fruits, n.e.c.",1963,6.19
Nigeria,Other pulses n.e.c.,1963,0.44210000000000005
Nigeria,"Other stimulant, spice and aromatic crops, n.e.c.",1963,1.25
Nigeria,"Other vegetables, fresh n.e.c.",1963,4.8004
Nigeria,Papayas,1963,7.1429
Nigeria,Pineapples,1963,6.25
Nigeria,Plantains and cooking bananas,1963,4.165
Nigeria,Potatoes,1963,10.0
Nigeria,Rice,1963,1.2037
Nigeria,"Seed cotton, unginned",1963,0.4333
Nigeria,Sesame seed,1963,0.2865
Nigeria,Sorghum,1963,0.7757000000000001
Nigeria,Soya beans,1963,0.36839999999999995
Nigeria,Sugar cane,1963,27.8947
Nigeria,Sweet potatoes,1963,12.230799999999999
Nigeria,Taro,1963,6.035
Nigeria,Tomatoes,1963,9.946200000000001
Nigeria,Unmanufactured tobacco,1963,0.4673
Nigeria,Wheat,1963,1.7778
Nigeria,Yams,1963,8.1818
Nigeria,"Cereals, primary",1963,0.7637
Nigeria,"Citrus Fruit, Total",1963,3.3333000000000004
Nigeria,"Fibre Crops, Fibre Equivalent",1963,0.1517
Nigeria,Fruit Primary,1963,4.506
Nigeria,"Oilcrops, Cake Equivalent",1963,0.2064
Nigeria,"Oilcrops, Oil Equivalent",1963,0.3748
Nigeria,"Pulses, Total",1963,0.2389
Nigeria,"Roots and Tubers, Total",1963,8.634
Nigeria,Sugar Crops Primary,1963,27.8947
Nigeria,"Treenuts, Total",1963,0.6
Nigeria,Vegetables Primary,1963,4.0809
South Africa,Apples,1963,14.53
South Africa,Apricots,1963,8.1743
South Africa,Avocados,1963,4.054
South Africa,Bananas,1963,8.0114
South Africa,Barley,1963,0.5286000000000001
South Africa,"Beans, dry",1963,0.6032000000000001
South Africa,Buckwheat,1963,0.7333
South Africa,Cabbages,1963,31.1538
South Africa,Cantaloupes and other melons,1963,17.328
South Africa,Carrots and turnips,1963,38.571400000000004
South Africa,Castor oil seeds,1963,0.6
South Africa,Cauliflowers and broccoli,1963,31.111099999999997
South Africa,Cereals n.e.c.,1963,0.6
South Africa,Cherries,1963,2.1357
South Africa,Chicory roots,1963,1.8407
South Africa,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1963,1.0417
South Africa,"Cow peas, dry",1963,0.44210000000000005
South Africa,Cucumbers and gherkins,1963,10.0
South Africa,Figs,1963,3.4083
South Africa,Grapes,1963,8.354
South Africa,Green corn (maize),1963,10.2667
South Africa,"Groundnuts, excluding shelled",1963,0.8502000000000001
South Africa,"Hen eggs in shell, fresh",1963,0.169
South Africa,Hop cones,1963,0.9769
South Africa,"Kenaf, and other textile bast fibres, raw or retted",1963,1.0
South Africa,Lemons and limes,1963,18.4923
South Africa,Lettuce and chicory,1963,13.7143
South Africa,Lupins,1963,0.2323
South Africa,Maize (corn),1963,1.4121
South Africa,"Mangoes, guavas and mangosteens",1963,4.8007
South Africa,Millet,1963,0.55
South Africa,Oats,1963,1.3
South Africa,"Onions and shallots, dry (excluding dehydrated)",1963,13.045
South Africa,Oranges,1963,17.4154
South Africa,"Other beans, green",1963,6.0
South Africa,Other berries and fruits of the genus vaccinium n.e.c.,1963,4.41
South Africa,"Other fibre crops, raw, n.e.c.",1963,1.0
South Africa,"Other fruits, n.e.c.",1963,8.0
South Africa,"Other oil seeds, n.e.c.",1963,1.2
South Africa,"Other vegetables, fresh n.e.c.",1963,13.2362
South Africa,Papayas,1963,7.64
South Africa,Peaches and nectarines,1963,9.5259
South Africa,Pears,1963,12.29
South Africa,"Peas, dry",1963,1.1429
South Africa,"Peas, green",1963,6.5
South Africa,Pineapples,1963,22.3262
South Africa,Plums and sloes,1963,5.2868
South Africa,Pomelos and grapefruits,1963,18.9655
